plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,cell_counts,label
2A2_N03,N03,Plate2_drugs,2,cytochalasin-d,treated,1,0.05,2A2,14,3,341,7
2A2_N04,N04,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,14,4,844,1
2A2_N05,N05,Plate2_drugs,2,cytochalasin-d,treated,0.5,0.025,2A2,14,5,379,6
2A2_N06,N06,Plate2_drugs,2,cytochalasin-d,treated,0.25,0.0125,2A2,14,6,521,5
2A2_N07,N07,Plate2_drugs,2,cytochalasin-d,treated,0.125,0.00625,2A2,14,7,840,4
2A2_N08,N08,Plate2_drugs,2,cytochalasin-d,treated,0.0625,0.003125,2A2,14,8,732,3
2A2_N09,N09,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,14,9,718,1
2A2_N10,N10,Plate2_drugs,2,cytochalasin-d,treated,0.03125,0.0015625,2A2,14,10,816,2
2A2_N11,N11,Plate2_drugs,2,cytochalasin-d,treated,0.015625,0.000781,2A2,14,11,721,1
2A2_N14,N14,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,14,14,778,1
2A2_N20,N20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,14,20,776,1
2A2_O05,O05,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,15,5,854,1
2A2_O10,O10,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,15,10,809,1
2A2_O15,O15,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,15,15,757,1
2A2_O21,O21,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,15,21,768,1
2A3_B02,B02,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,2,2,778,1
2A3_B03,B03,Plate2_drugs,2,lomustine,treated,1,20,2A3,2,3,702,7
2A3_B04,B04,Plate2_drugs,2,lomustine,treated,0.5,10,2A3,2,4,735,6
2A3_B05,B05,Plate2_drugs,2,lomustine,treated,0.25,5,2A3,2,5,897,5
2A3_B06,B06,Plate2_drugs,2,lomustine,treated,0.125,2.5,2A3,2,6,765,4
2A3_B07,B07,Plate2_drugs,2,lomustine,treated,0.0625,1.25,2A3,2,7,860,3
2A3_B08,B08,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,2,8,686,1
2A3_B09,B09,Plate2_drugs,2,lomustine,treated,0.03125,0.625,2A3,2,9,757,2
2A3_B10,B10,Plate2_drugs,2,lomustine,treated,0.015625,0.3125,2A3,2,10,759,1
2A3_B11,B11,Plate2_drugs,2,fluvastatin,treated,1,20,2A3,2,11,394,7
2A3_B12,B12,Plate2_drugs,2,fluvastatin,treated,0.5,10,2A3,2,12,701,6
2A3_B13,B13,Plate2_drugs,2,fluvastatin,treated,0.25,5,2A3,2,13,737,5
2A3_B14,B14,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,2,14,696,1
2A3_B15,B15,Plate2_drugs,2,fluvastatin,treated,0.125,2.5,2A3,2,15,656,4
2A3_B16,B16,Plate2_drugs,2,fluvastatin,treated,0.0625,1.25,2A3,2,16,771,3
2A3_B17,B17,Plate2_drugs,2,fluvastatin,treated,0.03125,0.625,2A3,2,17,682,2
2A3_B18,B18,Plate2_drugs,2,fluvastatin,treated,0.015625,0.3125,2A3,2,18,825,1
2A3_B19,B19,Plate2_drugs,2,monensin,treated,1,20,2A3,2,19,299,7
2A3_B20,B20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,2,20,817,1
2A3_B21,B21,Plate2_drugs,2,monensin,treated,0.5,10,2A3,2,21,313,6
2A3_B22,B22,Plate2_drugs,2,monensin,treated,0.25,5,2A3,2,22,370,5
2A3_B23,B23,Plate2_drugs,2,monensin,treated,0.125,2.5,2A3,2,23,409,4
2A3_C02,C02,Plate2_drugs,2,monensin,treated,0.0625,1.25,2A3,3,2,480,3
2A3_C03,C03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,3,3,953,1
2A3_C04,C04,Plate2_drugs,2,monensin,treated,0.03125,0.625,2A3,3,4,587,2
2A3_C05,C05,Plate2_drugs,2,monensin,treated,0.015625,0.3125,2A3,3,5,723,1
2A3_C06,C06,Plate2_drugs,2,dactinomycin,treated,1,20,2A3,3,6,120,7
2A3_C07,C07,Plate2_drugs,2,dactinomycin,treated,0.5,10,2A3,3,7,390,6
2A3_C08,C08,Plate2_drugs,2,dactinomycin,treated,0.25,5,2A3,3,8,688,5
2A3_C09,C09,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,3,9,802,1
2A3_C10,C10,Plate2_drugs,2,dactinomycin,treated,0.125,2.5,2A3,3,10,603,4
2A3_C11,C11,Plate2_drugs,2,dactinomycin,treated,0.0625,1.25,2A3,3,11,699,3
2A3_C12,C12,Plate2_drugs,2,dactinomycin,treated,0.03125,0.625,2A3,3,12,745,2
2A3_C13,C13,Plate2_drugs,2,dactinomycin,treated,0.015625,0.3125,2A3,3,13,731,1
2A3_C14,C14,Plate2_drugs,2,amsacrine,treated,1,20,2A3,3,14,279,7
2A3_C15,C15,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,3,15,904,1
2A3_C16,C16,Plate2_drugs,2,amsacrine,treated,0.5,10,2A3,3,16,334,6
2A3_C17,C17,Plate2_drugs,2,amsacrine,treated,0.25,5,2A3,3,17,349,5
2A3_C18,C18,Plate2_drugs,2,amsacrine,treated,0.125,2.5,2A3,3,18,370,4
2A3_C19,C19,Plate2_drugs,2,amsacrine,treated,0.0625,1.25,2A3,3,19,426,3
2A3_C20,C20,Plate2_drugs,2,amsacrine,treated,0.03125,0.625,2A3,3,20,900,2
2A3_C21,C21,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,3,21,888,1
2A3_C22,C22,Plate2_drugs,2,amsacrine,treated,0.015625,0.3125,2A3,3,22,872,1
2A3_C23,C23,Plate2_drugs,2,9-aminoacridine,treated,1,20,2A3,3,23,226,7
2A3_D02,D02,Plate2_drugs,2,9-aminoacridine,treated,0.5,10,2A3,4,2,201,6
2A3_D03,D03,Plate2_drugs,2,9-aminoacridine,treated,0.25,5,2A3,4,3,350,5
2A3_D04,D04,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,4,4,858,1
2A3_D05,D05,Plate2_drugs,2,9-aminoacridine,treated,0.125,2.5,2A3,4,5,675,4
2A3_D06,D06,Plate2_drugs,2,9-aminoacridine,treated,0.0625,1.25,2A3,4,6,735,3
2A3_D07,D07,Plate2_drugs,2,9-aminoacridine,treated,0.03125,0.625,2A3,4,7,922,2
2A3_D08,D08,Plate2_drugs,2,9-aminoacridine,treated,0.015625,0.3125,2A3,4,8,952,1
2A3_D09,D09,Plate2_drugs,2,emetine,treated,1,20,2A3,4,9,646,7
2A3_D10,D10,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,4,10,828,1
2A3_D11,D11,Plate2_drugs,2,emetine,treated,0.5,10,2A3,4,11,855,6
2A3_D12,D12,Plate2_drugs,2,emetine,treated,0.25,5,2A3,4,12,896,5
2A3_D13,D13,Plate2_drugs,2,emetine,treated,0.125,2.5,2A3,4,13,849,4
2A3_D14,D14,Plate2_drugs,2,emetine,treated,0.0625,1.25,2A3,4,14,785,3
2A3_D15,D15,Plate2_drugs,2,emetine,treated,0.03125,0.625,2A3,4,15,784,2
2A3_D16,D16,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,4,16,848,1
2A3_D17,D17,Plate2_drugs,2,emetine,treated,0.015625,0.3125,2A3,4,17,899,1
2A3_D18,D18,Plate2_drugs,2,digitoxin,treated,1,5,2A3,4,18,902,7
2A3_D19,D19,Plate2_drugs,2,digitoxin,treated,0.5,2.5,2A3,4,19,858,6
2A3_D20,D20,Plate2_drugs,2,digitoxin,treated,0.25,1.25,2A3,4,20,916,5
2A3_D21,D21,Plate2_drugs,2,digitoxin,treated,0.125,0.625,2A3,4,21,939,4
2A3_D22,D22,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,4,22,854,1
2A3_D23,D23,Plate2_drugs,2,digitoxin,treated,0.0625,0.3125,2A3,4,23,882,3
2A3_E02,E02,Plate2_drugs,2,digitoxin,treated,0.03125,0.15625,2A3,5,2,893,2
2A3_E03,E03,Plate2_drugs,2,digitoxin,treated,0.015625,0.078125,2A3,5,3,912,1
2A3_E04,E04,Plate2_drugs,2,desipramine,treated,1,20,2A3,5,4,212,7
2A3_E05,E05,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,5,5,862,1
2A3_E06,E06,Plate2_drugs,2,desipramine,treated,0.5,10,2A3,5,6,254,6
2A3_E07,E07,Plate2_drugs,2,desipramine,treated,0.25,5,2A3,5,7,356,5
2A3_E08,E08,Plate2_drugs,2,desipramine,treated,0.125,2.5,2A3,5,8,374,4
2A3_E09,E09,Plate2_drugs,2,desipramine,treated,0.0625,1.25,2A3,5,9,430,3
2A3_E10,E10,Plate2_drugs,2,desipramine,treated,0.03125,0.625,2A3,5,10,497,2
2A3_E11,E11,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,5,11,801,1
2A3_E12,E12,Plate2_drugs,2,desipramine,treated,0.015625,0.3125,2A3,5,12,754,1
2A3_E13,E13,Plate2_drugs,2,cisplatin,treated,1,10,2A3,5,13,794,7
2A3_E14,E14,Plate2_drugs,2,cisplatin,treated,0.5,5,2A3,5,14,920,6
2A3_E15,E15,Plate2_drugs,2,cisplatin,treated,0.25,2.5,2A3,5,15,817,5
2A3_E16,E16,Plate2_drugs,2,cisplatin,treated,0.125,1.25,2A3,5,16,760,4
2A3_E17,E17,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,5,17,827,1
2A3_E18,E18,Plate2_drugs,2,cisplatin,treated,0.0625,0.625,2A3,5,18,946,3
2A3_E19,E19,Plate2_drugs,2,cisplatin,treated,0.03125,0.3125,2A3,5,19,825,2
2A3_E20,E20,Plate2_drugs,2,cisplatin,treated,0.015625,0.15625,2A3,5,20,887,1
2A3_E21,E21,Plate2_drugs,2,mitoxantrone,treated,1,5,2A3,5,21,339,7
2A3_E22,E22,Plate2_drugs,2,mitoxantrone,treated,0.5,2.5,2A3,5,22,409,6
2A3_E23,E23,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,5,23,919,1
2A3_F02,F02,Plate2_drugs,2,mitoxantrone,treated,0.25,1.25,2A3,6,2,355,5
2A3_F03,F03,Plate2_drugs,2,mitoxantrone,treated,0.125,0.625,2A3,6,3,434,4
2A3_F04,F04,Plate2_drugs,2,mitoxantrone,treated,0.0625,0.3125,2A3,6,4,526,3
2A3_F05,F05,Plate2_drugs,2,mitoxantrone,treated,0.03125,0.15625,2A3,6,5,726,2
2A3_F06,F06,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,6,6,864,1
2A3_F07,F07,Plate2_drugs,2,mitoxantrone,treated,0.015625,0.078125,2A3,6,7,847,1
2A3_F08,F08,Plate2_drugs,2,sirtinol,treated,1,20,2A3,6,8,138,7
2A3_F09,F09,Plate2_drugs,2,sirtinol,treated,0.5,10,2A3,6,9,149,6
2A3_F10,F10,Plate2_drugs,2,sirtinol,treated,0.25,5,2A3,6,10,178,5
2A3_F11,F11,Plate2_drugs,2,sirtinol,treated,0.125,2.5,2A3,6,11,660,4
2A3_F12,F12,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,6,12,775,1
2A3_F13,F13,Plate2_drugs,2,sirtinol,treated,0.0625,1.25,2A3,6,13,629,3
2A3_F14,F14,Plate2_drugs,2,sirtinol,treated,0.03125,0.625,2A3,6,14,687,2
2A3_F15,F15,Plate2_drugs,2,sirtinol,treated,0.015625,0.3125,2A3,6,15,694,1
2A3_F16,F16,Plate2_drugs,2,belinostat,treated,1,20,2A3,6,16,314,7
2A3_F17,F17,Plate2_drugs,2,belinostat,treated,0.5,10,2A3,6,17,491,6
2A3_F18,F18,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,6,18,876,1
2A3_F19,F19,Plate2_drugs,2,belinostat,treated,0.25,5,2A3,6,19,885,5
2A3_F20,F20,Plate2_drugs,2,belinostat,treated,0.125,2.5,2A3,6,20,957,4
2A3_F21,F21,Plate2_drugs,2,belinostat,treated,0.0625,1.25,2A3,6,21,889,3
2A3_F22,F22,Plate2_drugs,2,belinostat,treated,0.03125,0.625,2A3,6,22,857,2
2A3_F23,F23,Plate2_drugs,2,belinostat,treated,0.015625,0.3125,2A3,6,23,938,1
2A3_G02,G02,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,7,2,956,1
2A3_G03,G03,Plate2_drugs,2,picropodophyllin,treated,1,10,2A3,7,3,658,7
2A3_G04,G04,Plate2_drugs,2,picropodophyllin,treated,0.5,5,2A3,7,4,788,6
2A3_G05,G05,Plate2_drugs,2,picropodophyllin,treated,0.25,2.5,2A3,7,5,873,5
2A3_G06,G06,Plate2_drugs,2,picropodophyllin,treated,0.125,1.25,2A3,7,6,773,4
2A3_G07,G07,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,7,7,880,1
2A3_G08,G08,Plate2_drugs,2,picropodophyllin,treated,0.0625,0.625,2A3,7,8,724,3
2A3_G09,G09,Plate2_drugs,2,picropodophyllin,treated,0.03125,0.3125,2A3,7,9,662,2
2A3_G10,G10,Plate2_drugs,2,picropodophyllin,treated,0.015625,0.15625,2A3,7,10,753,1
2A3_G11,G11,Plate2_drugs,2,DTT,treated,1,20,2A3,7,11,5,7
2A3_G12,G12,Plate2_drugs,2,DTT,treated,0.5,10,2A3,7,12,58,6
2A3_G13,G13,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,7,13,847,1
2A3_G14,G14,Plate2_drugs,2,DTT,treated,0.25,5,2A3,7,14,657,5
2A3_G15,G15,Plate2_drugs,2,DTT,treated,0.125,2.5,2A3,7,15,625,4
2A3_G16,G16,Plate2_drugs,2,DTT,treated,0.0625,1.25,2A3,7,16,620,3
2A3_G17,G17,Plate2_drugs,2,DTT,treated,0.03125,0.625,2A3,7,17,614,2
2A3_G18,G18,Plate2_drugs,2,DTT,treated,0.015625,0.3125,2A3,7,18,735,1
2A3_G19,G19,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,7,19,950,1
2A3_G20,G20,Plate2_drugs,2,antimycin-a,treated,1,10,2A3,7,20,482,7
2A3_G21,G21,Plate2_drugs,2,antimycin-a,treated,0.5,5,2A3,7,21,392,6
2A3_G22,G22,Plate2_drugs,2,antimycin-a,treated,0.25,2.5,2A3,7,22,501,5
2A3_G23,G23,Plate2_drugs,2,antimycin-a,treated,0.125,1.25,2A3,7,23,597,4
2A3_H02,H02,Plate2_drugs,2,antimycin-a,treated,0.0625,0.625,2A3,8,2,663,3
2A3_H03,H03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,8,3,863,1
2A3_H04,H04,Plate2_drugs,2,antimycin-a,treated,0.03125,0.3125,2A3,8,4,833,2
2A3_H05,H05,Plate2_drugs,2,antimycin-a,treated,0.015625,0.15625,2A3,8,5,778,1
2A3_H06,H06,Plate2_drugs,2,oligomycin-a,treated,1,10,2A3,8,6,807,7
2A3_H07,H07,Plate2_drugs,2,oligomycin-a,treated,0.5,5,2A3,8,7,778,6
2A3_H08,H08,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,8,8,820,1
2A3_H09,H09,Plate2_drugs,2,oligomycin-a,treated,0.25,2.5,2A3,8,9,705,5
2A3_H10,H10,Plate2_drugs,2,oligomycin-a,treated,0.125,1.25,2A3,8,10,848,4
2A3_H11,H11,Plate2_drugs,2,oligomycin-a,treated,0.0625,0.625,2A3,8,11,873,3
2A3_H12,H12,Plate2_drugs,2,oligomycin-a,treated,0.03125,0.3125,2A3,8,12,843,2
2A3_H13,H13,Plate2_drugs,2,oligomycin-a,treated,0.015625,0.15625,2A3,8,13,462,1
2A3_H14,H14,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,8,14,909,1
2A3_H15,H15,Plate2_drugs,2,tunicamycin,treated,1,5,2A3,8,15,423,7
2A3_H16,H16,Plate2_drugs,2,tunicamycin,treated,0.5,2.5,2A3,8,16,444,6
2A3_H17,H17,Plate2_drugs,2,tunicamycin,treated,0.25,1.25,2A3,8,17,553,5
2A3_H18,H18,Plate2_drugs,2,tunicamycin,treated,0.125,0.625,2A3,8,18,486,4
2A3_H19,H19,Plate2_drugs,2,tunicamycin,treated,0.0625,0.3125,2A3,8,19,514,3
2A3_H20,H20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,8,20,940,1
2A3_H21,H21,Plate2_drugs,2,tunicamycin,treated,0.03125,0.15625,2A3,8,21,559,2
2A3_H22,H22,Plate2_drugs,2,tunicamycin,treated,0.015625,0.078125,2A3,8,22,848,1
2A3_H23,H23,Plate2_drugs,2,tetrandrine,treated,1,20,2A3,8,23,524,7
2A3_I02,I02,Plate2_drugs,2,tetrandrine,treated,0.5,10,2A3,9,2,643,6
2A3_I03,I03,Plate2_drugs,2,tetrandrine,treated,0.25,5,2A3,9,3,816,5
2A3_I04,I04,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,9,4,887,1
2A3_I05,I05,Plate2_drugs,2,tetrandrine,treated,0.125,2.5,2A3,9,5,744,4
2A3_I06,I06,Plate2_drugs,2,tetrandrine,treated,0.0625,1.25,2A3,9,6,836,3
2A3_I07,I07,Plate2_drugs,2,tetrandrine,treated,0.03125,0.625,2A3,9,7,878,2
2A3_I08,I08,Plate2_drugs,2,tetrandrine,treated,0.015625,0.3125,2A3,9,8,780,1
2A3_I09,I09,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,9,9,734,1
2A3_I10,I10,Plate2_drugs,2,pifithrin-mu,treated,1,10,2A3,9,10,826,7
2A3_I11,I11,Plate2_drugs,2,pifithrin-mu,treated,0.5,5,2A3,9,11,740,6
2A3_I12,I12,Plate2_drugs,2,pifithrin-mu,treated,0.25,2.5,2A3,9,12,825,5
2A3_I13,I13,Plate2_drugs,2,pifithrin-mu,treated,0.125,1.25,2A3,9,13,826,4
2A3_I14,I14,Plate2_drugs,2,pifithrin-mu,treated,0.0625,0.625,2A3,9,14,842,3
2A3_I15,I15,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,9,15,938,1
2A3_I16,I16,Plate2_drugs,2,pifithrin-mu,treated,0.03125,0.3125,2A3,9,16,922,2
2A3_I17,I17,Plate2_drugs,2,pifithrin-mu,treated,0.015625,0.15625,2A3,9,17,833,1
2A3_I18,I18,Plate2_drugs,2,NSC-697923,treated,1,10,2A3,9,18,796,7
2A3_I19,I19,Plate2_drugs,2,NSC-697923,treated,0.5,5,2A3,9,19,763,6
2A3_I20,I20,Plate2_drugs,2,NSC-697923,treated,0.25,2.5,2A3,9,20,776,5
2A3_I21,I21,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,9,21,918,1
2A3_I22,I22,Plate2_drugs,2,NSC-697923,treated,0.125,1.25,2A3,9,22,919,4
2A3_I23,I23,Plate2_drugs,2,NSC-697923,treated,0.0625,0.625,2A3,9,23,825,3
2A3_J02,J02,Plate2_drugs,2,NSC-697923,treated,0.03125,0.3125,2A3,10,2,798,2
2A3_J03,J03,Plate2_drugs,2,NSC-697923,treated,0.015625,0.15625,2A3,10,3,852,1
2A3_J04,J04,Plate2_drugs,2,selinexor,treated,1,20,2A3,10,4,474,7
2A3_J05,J05,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,10,5,762,1
2A3_J06,J06,Plate2_drugs,2,selinexor,treated,0.5,10,2A3,10,6,646,6
2A3_J07,J07,Plate2_drugs,2,selinexor,treated,0.25,5,2A3,10,7,794,5
2A3_J08,J08,Plate2_drugs,2,selinexor,treated,0.125,2.5,2A3,10,8,784,4
2A3_J09,J09,Plate2_drugs,2,selinexor,treated,0.0625,1.25,2A3,10,9,941,3
2A3_J10,J10,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,10,10,925,1
2A3_J11,J11,Plate2_drugs,2,selinexor,treated,0.03125,0.625,2A3,10,11,837,2
2A3_J12,J12,Plate2_drugs,2,selinexor,treated,0.015625,0.3125,2A3,10,12,812,1
2A3_J13,J13,Plate2_drugs,2,puromycin,treated,1,5,2A3,10,13,794,7
2A3_J14,J14,Plate2_drugs,2,puromycin,treated,0.5,2.5,2A3,10,14,890,6
2A3_J15,J15,Plate2_drugs,2,puromycin,treated,0.25,1.25,2A3,10,15,756,5
2A3_J16,J16,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,10,16,915,1
2A3_J17,J17,Plate2_drugs,2,puromycin,treated,0.125,0.625,2A3,10,17,955,4
2A3_J18,J18,Plate2_drugs,2,puromycin,treated,0.0625,0.3125,2A3,10,18,870,3
2A3_J19,J19,Plate2_drugs,2,puromycin,treated,0.03125,0.15625,2A3,10,19,957,2
2A3_J20,J20,Plate2_drugs,2,puromycin,treated,0.015625,0.078125,2A3,10,20,876,1
2A3_J21,J21,Plate2_drugs,2,perifosine,treated,1,20,2A3,10,21,245,7
2A3_J22,J22,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,10,22,940,1
2A3_J23,J23,Plate2_drugs,2,perifosine,treated,0.5,10,2A3,10,23,550,6
2A3_K02,K02,Plate2_drugs,2,perifosine,treated,0.25,5,2A3,11,2,926,5
2A3_K03,K03,Plate2_drugs,2,perifosine,treated,0.125,2.5,2A3,11,3,931,4
2A3_K04,K04,Plate2_drugs,2,perifosine,treated,0.0625,1.25,2A3,11,4,848,3
2A3_K05,K05,Plate2_drugs,2,perifosine,treated,0.03125,0.625,2A3,11,5,865,2
2A3_K06,K06,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,11,6,761,1
2A3_K07,K07,Plate2_drugs,2,perifosine,treated,0.015625,0.3125,2A3,11,7,737,1
2A3_K08,K08,Plate2_drugs,2,tanespimycin,treated,1,5,2A3,11,8,23,7
2A3_K09,K09,Plate2_drugs,2,tanespimycin,treated,0.5,2.5,2A3,11,9,303,6
2A3_K10,K10,Plate2_drugs,2,tanespimycin,treated,0.25,1.25,2A3,11,10,555,5
2A3_K11,K11,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,11,11,873,1
2A3_K12,K12,Plate2_drugs,2,tanespimycin,treated,0.125,0.625,2A3,11,12,750,4
2A3_K13,K13,Plate2_drugs,2,tanespimycin,treated,0.0625,0.3125,2A3,11,13,781,3
2A3_K14,K14,Plate2_drugs,2,tanespimycin,treated,0.03125,0.15625,2A3,11,14,835,2
2A3_K15,K15,Plate2_drugs,2,tanespimycin,treated,0.015625,0.078125,2A3,11,15,754,1
2A3_K16,K16,Plate2_drugs,2,MLN0128,treated,1,5,2A3,11,16,117,7
2A3_K17,K17,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,11,17,926,1
2A3_K18,K18,Plate2_drugs,2,MLN0128,treated,0.5,2.5,2A3,11,18,392,6
2A3_K19,K19,Plate2_drugs,2,MLN0128,treated,0.25,1.25,2A3,11,19,390,5
2A3_K20,K20,Plate2_drugs,2,MLN0128,treated,0.125,0.625,2A3,11,20,385,4
2A3_K21,K21,Plate2_drugs,2,MLN0128,treated,0.0625,0.3125,2A3,11,21,440,3
2A3_K22,K22,Plate2_drugs,2,MLN0128,treated,0.03125,0.15625,2A3,11,22,447,2
2A3_K23,K23,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,11,23,804,1
2A3_L02,L02,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,12,2,881,1
2A3_L03,L03,Plate2_drugs,2,MLN0128,treated,0.015625,0.078125,2A3,12,3,581,1
2A3_L04,L04,Plate2_drugs,2,anisomycin,treated,1,20,2A3,12,4,48,7
2A3_L05,L05,Plate2_drugs,2,anisomycin,treated,0.5,10,2A3,12,5,24,6
2A3_L06,L06,Plate2_drugs,2,anisomycin,treated,0.25,5,2A3,12,6,22,5
2A3_L07,L07,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,12,7,796,1
2A3_L08,L08,Plate2_drugs,2,anisomycin,treated,0.125,2.5,2A3,12,8,43,4
2A3_L09,L09,Plate2_drugs,2,anisomycin,treated,0.0625,1.25,2A3,12,9,202,3
2A3_L10,L10,Plate2_drugs,2,anisomycin,treated,0.03125,0.625,2A3,12,10,496,2
2A3_L11,L11,Plate2_drugs,2,anisomycin,treated,0.015625,0.3125,2A3,12,11,746,1
2A3_L12,L12,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,12,12,776,1
2A3_L13,L13,Plate2_drugs,2,vorinostat,treated,1,20,2A3,12,13,540,7
2A3_L14,L14,Plate2_drugs,2,vorinostat,treated,0.5,10,2A3,12,14,835,6
2A3_L15,L15,Plate2_drugs,2,vorinostat,treated,0.25,5,2A3,12,15,842,5
2A3_L16,L16,Plate2_drugs,2,vorinostat,treated,0.125,2.5,2A3,12,16,781,4
2A3_L17,L17,Plate2_drugs,2,vorinostat,treated,0.0625,1.25,2A3,12,17,838,3
2A3_L18,L18,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,12,18,881,1
2A3_L19,L19,Plate2_drugs,2,vorinostat,treated,0.03125,0.625,2A3,12,19,858,2
2A3_L20,L20,Plate2_drugs,2,vorinostat,treated,0.015625,0.3125,2A3,12,20,865,1
2A3_L21,L21,Plate2_drugs,2,deforolimus,treated,1,5,2A3,12,21,342,7
2A3_L22,L22,Plate2_drugs,2,deforolimus,treated,0.5,2.5,2A3,12,22,482,6
2A3_L23,L23,Plate2_drugs,2,deforolimus,treated,0.25,1.25,2A3,12,23,433,5
2A3_M02,M02,Plate2_drugs,2,deforolimus,treated,0.125,0.625,2A3,13,2,502,4
2A3_M03,M03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,13,3,990,1
2A3_M04,M04,Plate2_drugs,2,deforolimus,treated,0.0625,0.3125,2A3,13,4,593,3
2A3_M05,M05,Plate2_drugs,2,deforolimus,treated,0.03125,0.15625,2A3,13,5,669,2
2A3_M06,M06,Plate2_drugs,2,deforolimus,treated,0.015625,0.078125,2A3,13,6,894,1
2A3_M07,M07,Plate2_drugs,2,methotrexate,treated,1,5,2A3,13,7,520,7
2A3_M08,M08,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,13,8,724,1
2A3_M09,M09,Plate2_drugs,2,methotrexate,treated,0.5,2.5,2A3,13,9,549,6
2A3_M10,M10,Plate2_drugs,2,methotrexate,treated,0.25,1.25,2A3,13,10,579,5
2A3_M11,M11,Plate2_drugs,2,methotrexate,treated,0.125,0.625,2A3,13,11,577,4
2A3_M12,M12,Plate2_drugs,2,methotrexate,treated,0.0625,0.3125,2A3,13,12,594,3
2A3_M13,M13,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,13,13,823,1
2A3_M14,M14,Plate2_drugs,2,methotrexate,treated,0.03125,0.15625,2A3,13,14,586,2
2A3_M15,M15,Plate2_drugs,2,methotrexate,treated,0.015625,0.078125,2A3,13,15,675,1
2A3_M17,M17,Plate2_drugs,2,latrunculin-a,treated,1,0.05,2A3,13,17,104,7
2A3_M18,M18,Plate2_drugs,2,latrunculin-a,treated,0.5,0.025,2A3,13,18,189,6
2A3_M19,M19,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,13,19,850,1
2A3_M20,M20,Plate2_drugs,2,latrunculin-a,treated,0.25,0.0125,2A3,13,20,293,5
2A3_M21,M21,Plate2_drugs,2,latrunculin-a,treated,0.125,0.00625,2A3,13,21,265,4
2A3_M22,M22,Plate2_drugs,2,latrunculin-a,treated,0.0625,0.003125,2A3,13,22,308,3
2A3_M23,M23,Plate2_drugs,2,latrunculin-a,treated,0.03125,0.0015625,2A3,13,23,396,2
2A3_N02,N02,Plate2_drugs,2,latrunculin-a,treated,0.015625,0.000781,2A3,14,2,325,1
