plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
1A2_F16,F16,Plate1_drugs,1,brefeldin-a,treated,1,20,1A2,6,16,468,1057.5,1.231949878,1.484523853,11191353.5,11592.60065,3069.569189,36.69401509,11183670,11573.02538,5372283.5,12328.99404,446,76.36666667,6,11183670,11573.02538
1A2_F17,F17,Plate1_drugs,1,brefeldin-a,treated,0.5,10,1A2,6,17,537,1125,1.217061641,1.479957348,11755532,11758.82424,3154.804968,37.84698783,11736183,11715.7386,5707854,12571.04279,462,77.8,6,11736183,11715.7386
1A2_F18,F18,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,6,18,901,1253,1.244504333,1.565043895,11030429,9452.823678,2325.388236,39.94207242,11050001,9457.659794,5289545,9951.095172,530,48.63636364,12,11050001,9457.659794
1A2_F19,F19,Plate1_drugs,1,brefeldin-a,treated,0.25,5,1A2,6,19,466,1224,1.213431373,1.479225768,12929915,11283.09245,3076.182451,39.47714456,12797675.5,11209.17741,5960278,12137.96798,490.5,63.02083333,8.5,12797675.5,11209.17741
1A2_F20,F20,Plate1_drugs,1,brefeldin-a,treated,0.125,2.5,1A2,6,20,513,1087,1.206305835,1.47075684,11575420,11773.45562,3049.857009,37.20230349,11553073,11743.10044,5383132,12399.58214,448,79.4,6,11553073,11743.10044
1A2_F21,F21,Plate1_drugs,1,brefeldin-a,treated,0.0625,1.25,1A2,6,21,442,1165.5,1.208963266,1.479899732,11495728,10823.63224,2928.966392,38.52206057,11471409,10766.56611,5572358.5,11667.13795,481,66.92857143,8,11471409,10766.56611
1A2_F22,F22,Plate1_drugs,1,brefeldin-a,treated,0.03125,0.625,1A2,6,22,498,1132,1.199392705,1.465704549,11619792,11358.49248,2960.059259,37.96455142,11601257,11362.39204,5503979,12038.90564,466,66.5,8,11601257,11362.39204
1A2_F23,F23,Plate1_drugs,1,brefeldin-a,treated,0.015625,0.3125,1A2,6,23,497,1268,1.198511794,1.450080711,12151742,10012.39585,2718.06492,40.1804398,12069778,9995.508328,6051932,10858.7825,553,57,12,12069778,9995.508328
1A2_G02,G02,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,7,2,797,1309,1.23683065,1.56349847,11263446,9229.00941,2365.467793,40.82487678,11178325,9174.237953,5733674,9693.507638,601,44.36363636,15,11178325,9174.237953
1A2_G03,G03,Plate1_drugs,1,mdivi-1,treated,1,20,1A2,7,3,921,1327,1.212399646,1.481338605,11534587,9478.172498,2253.311202,41.10460894,11520321,9483.866477,5508385,9872.16726,558,47.5,13,11520321,9483.866477
1A2_G04,G04,Plate1_drugs,1,mdivi-1,treated,0.5,10,1A2,7,4,602,1287.5,1.257763975,1.535004405,10790302.5,8494.048495,2200.170911,40.48821258,10755479,8448.003435,4680846.5,9071.958413,496,34.90992647,15,10755479,8448.003435
1A2_G05,G05,Plate1_drugs,1,mdivi-1,treated,0.25,5,1A2,7,5,753,1389,1.227855885,1.559045659,11823793,9217.366864,2298.603306,42.05389076,11898923,9222.347697,5509098,9810.296837,554,43.4,14,11898923,9222.347697
1A2_G06,G06,Plate1_drugs,1,mdivi-1,treated,0.125,2.5,1A2,7,6,819,1347,1.220677889,1.516492887,11367759,9058.227229,2280.428296,41.41320643,11393789,9036.369622,5441819,9568.751196,564,40.64285714,15,11393789,9036.369622
1A2_G07,G07,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,7,7,823,1281,1.239744265,1.56893054,11191524,9669.619452,2476.558189,40.38588685,11187135,9707.045914,5308740,10368.72635,528,48.91666667,12,11187135,9707.045914
1A2_G08,G08,Plate1_drugs,1,mdivi-1,treated,0.0625,1.25,1A2,7,8,851,1369,1.220449745,1.532013171,11911749,9274.825549,2291.539467,41.75002918,11926334,9300.471388,5401142,9745.524566,562,43.38888889,14,11926334,9300.471388
1A2_G09,G09,Plate1_drugs,1,mdivi-1,treated,0.03125,0.625,1A2,7,9,769,1360,1.224510279,1.525188192,11655127,9222.702338,2296.586607,41.61256758,11693939,9244.634133,5347037,9752.070151,552,44.25,13,11693939,9244.634133
1A2_G10,G10,Plate1_drugs,1,mdivi-1,treated,0.015625,0.3125,1A2,7,10,835,1348,1.218626659,1.518523813,11314813,9004.346829,2239.16529,41.42857596,11348967,9059.735756,5177555,9619.842486,549,39.91666667,15,11348967,9059.735756
1A2_G11,G11,Plate1_drugs,1,erastin,treated,1,20,1A2,7,11,750,1322.5,1.225476673,1.541034465,11431837.5,9512.386006,2365.62078,41.03485394,11429451.5,9507.53572,5437628,10008.83531,551.5,48.95277778,13,11429451.5,9507.53572
1A2_G12,G12,Plate1_drugs,1,erastin,treated,0.5,10,1A2,7,12,786,1350.5,1.222091181,1.525804592,11203127,9070.569616,2274.438809,41.46697416,11197245.5,9085.857391,5403036.5,9583.907739,576,44.83730159,14,11197245.5,9085.857391
1A2_G13,G13,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,7,13,815,1259,1.23586907,1.546597927,10916507,9396.704689,2385.808954,40.03758967,10959665,9380.879752,5345127,9954.443329,531,47.09090909,12,10959665,9380.879752
1A2_G14,G14,Plate1_drugs,1,erastin,treated,0.25,5,1A2,7,14,954,1375,1.21278061,1.481223041,10008174,7544.277158,1760.06466,41.84141936,10065972.5,7583.236411,4407202,7846.768957,554.5,39.60267857,15,10065972.5,7583.236411
1A2_G15,G15,Plate1_drugs,1,erastin,treated,0.125,2.5,1A2,7,15,771,1401,1.220415477,1.503623507,12782402,9211.857402,2236.979393,42.23515837,12784837,9217.024723,5623567,9751.903448,571,43.41666667,14,12784837,9217.024723
1A2_G16,G16,Plate1_drugs,1,erastin,treated,0.0625,1.25,1A2,7,16,867,1386,1.213605278,1.487897473,11652552,9241.483146,2315.564927,42.00845164,11715037,9294.080357,5167242,9935.4816,530,40.14285714,15,11715037,9294.080357
1A2_G17,G17,Plate1_drugs,1,erastin,treated,0.03125,0.625,1A2,7,17,830,1375,1.224873624,1.525441043,11743887,8988.857883,2195.792173,41.84141659,11771195,8995.099206,5325830.5,9401.9234,572,43.29814815,14,11771195,8995.099206
1A2_G18,G18,Plate1_drugs,1,erastin,treated,0.015625,0.3125,1A2,7,18,819,1358,1.227708577,1.492354984,12092573,9657.022014,2376.398974,41.58195885,12127177,9670.978836,5470841,10160.80901,547,43.94117647,13,12127177,9670.978836
1A2_G19,G19,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,7,19,869,1300,1.242557146,1.568365145,10813775,9025.961097,2288.420396,40.68428945,10764157,9057.627057,5151686,9555.855731,545,44.07692308,13,10764157,9057.627057
1A2_G20,G20,Plate1_drugs,1,golgicide-A,treated,1,20,1A2,7,20,395,1125,1.212139525,1.507569277,11545540,11329.6477,3065.697624,37.84698783,11539674,11282.3716,5309459,12065.0064,444,60.75,8,11539674,11282.3716
1A2_G21,G21,Plate1_drugs,1,golgicide-A,treated,0.5,10,1A2,7,21,543,1347,1.198572573,1.43747765,12419312,9887.987261,2545.263803,41.41320643,12361052,9886.763109,5804917,10501.41294,564,50.88888889,13,12361052,9886.763109
1A2_G22,G22,Plate1_drugs,1,golgicide-A,treated,0.25,5,1A2,7,22,884,1346,1.215120869,1.483298905,11669958,9282.546362,2205.159922,41.39783119,11671973,9290.681611,5371470,9644.833838,551.5,40.96428571,15,11671973,9290.681611
1A2_G23,G23,Plate1_drugs,1,golgicide-A,treated,0.125,2.5,1A2,7,23,918,1421,1.206662631,1.457629749,12025081.5,8933.093174,2199.495753,42.53555446,12055565.5,8915.225024,5695373,9285.719769,614,40.45454545,17,12055565.5,8915.225024
1A2_H02,H02,Plate1_drugs,1,golgicide-A,treated,0.0625,1.25,1A2,8,2,720,1442,1.210876672,1.478863369,11992219.5,8890.469919,2226.182445,42.84870387,11917413.5,8821.426358,5445312.5,9368.90944,601.5,40.62781955,16,11917413.5,8821.426358
1A2_H03,H03,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,8,3,879,1323,1.238483394,1.590982098,10792802,9114.398723,2221.868777,41.042611,10744281,9100.208835,5142160,9510.645,538,46.1,13,10744281,9100.208835
1A2_H04,H04,Plate1_drugs,1,golgicide-A,treated,0.03125,0.625,1A2,8,4,862,1460,1.214571786,1.477648375,11881316,8678.63149,2038.598498,43.11530491,11950283.5,8643.62586,5304157.5,8949.343962,604.5,40.47254902,17,11950283.5,8643.62586
1A2_H05,H05,Plate1_drugs,1,golgicide-A,treated,0.015625,0.3125,1A2,8,5,823,1444,1.208080251,1.469299903,12490357,8914.267274,2191.633789,42.87840835,12501764,8920.473943,5292544,9388.534722,574,39.64285714,16,12501764,8920.473943
1A2_H06,H06,Plate1_drugs,1,MG-101,treated,1,20,1A2,8,6,69,1232,1.171929232,1.302294653,13205108,10487.8097,3697.428297,39.60594803,12971932,10447.62128,4519447,12844.79928,389,62.57142857,6,12971932,10447.62128
1A2_H07,H07,Plate1_drugs,1,MG-101,treated,0.5,10,1A2,8,7,86,1257,1.17306617,1.316386196,9005449,7448.663234,2427.223988,40.00566199,9090773.5,7416.716765,3082087.5,8992.999381,302.5,25.17833333,6,9090773.5,7416.716765
1A2_H08,H08,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,8,8,781,1307,1.24525521,1.589074646,10674019,8924.763109,2237.63391,40.79367702,10652462,8886.528777,5088122,9432.973435,543,45.46428571,14,10652462,8886.528777
1A2_H09,H09,Plate1_drugs,1,MG-101,treated,0.25,5,1A2,8,9,144,1647.5,1.22077142,1.444555589,14251983.5,8342.606004,2426.625292,45.79973505,14335039,8357.2905,4592902.5,9568.377333,446,29.87619048,18.5,14335039,8357.2905
1A2_H10,H10,Plate1_drugs,1,MG-101,treated,0.125,2.5,1A2,8,10,364,2051,1.248124399,1.571834783,19774663.5,9006.865567,2466.073352,51.10199753,19651531,8990.077508,7391021.5,9706.494784,740,32.6826087,23,19651531,8990.077508
1A2_H11,H11,Plate1_drugs,1,MG-101,treated,0.0625,1.25,1A2,8,11,568,1392,1.231874748,1.515466325,11154619,8806.801318,2298.230159,42.09928083,11128045,8741.143705,5083713.5,9461.46997,527,37.04475703,16.5,11128045,8741.143705
1A2_H12,H12,Plate1_drugs,1,MG-101,treated,0.03125,0.625,1A2,8,12,806,1336,1.226118435,1.520811732,12344301.5,10171.85742,2570.538525,41.24376066,12260941,10114.83333,5658976,10730.28868,538,43.19047619,13,12260941,10114.83333
1A2_H13,H13,Plate1_drugs,1,MG-101,treated,0.015625,0.3125,1A2,8,13,765,1290,1.230147784,1.526082885,13777188,11034.59283,2766.450699,40.52750933,13698820,10969.80448,5828292,11627.58994,505,50.88888889,12,13698820,10969.80448
1A2_H14,H14,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,8,14,854,1228,1.254630566,1.596033852,10622695.5,9197.976006,2289.405236,39.54160038,10650733.5,9191.51854,4855713,9640.003275,499.5,49.5,11,10650733.5,9191.51854
1A2_H15,H15,Plate1_drugs,1,leupeptin,treated,1,20,1A2,8,15,874,1246.5,1.223495181,1.5288348,11532286.5,9896.477761,2484.270816,39.83833617,11568159.5,9899.056288,5609453.5,10552.35075,532.5,50.07692308,12,11568159.5,9899.056288
1A2_H16,H16,Plate1_drugs,1,leupeptin,treated,0.5,10,1A2,8,16,768,1407,1.219276841,1.528465642,12974294.5,9747.918815,2472.866495,42.32549838,13016405,9801.296555,6011143.5,10316.90626,582,48.05555556,13,13016405,9801.296555
1A2_H17,H17,Plate1_drugs,1,leupeptin,treated,0.25,5,1A2,8,17,916,1372,1.217859022,1.501477926,12953072.5,9974.659095,2450.02315,41.79574925,12959752,9964.118037,5581785,10485.91835,539.5,43.74242424,14,12959752,9964.118037
1A2_H18,H18,Plate1_drugs,1,leupeptin,treated,0.125,2.5,1A2,8,18,862,1341,1.219763932,1.500733441,11705583,9624.096892,2322.084632,41.3208663,11746358.5,9638.754992,5671320,10099.45944,564,48,13,11746358.5,9638.754992
1A2_H19,H19,Plate1_drugs,1,leupeptin,treated,0.0625,1.25,1A2,8,19,855,1407,1.213379759,1.488495642,12898770,9632.2939,2428.633779,42.32550105,12904047,9638.960105,5479276,10216.67419,553,39,15,12904047,9638.960105
1A2_H20,H20,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,8,20,779,1282,1.231533929,1.554402236,11597566,9986.110652,2555.09204,40.4016472,11579308,9999.396893,5622741,10548.92578,535,51.06666667,12,11579308,9999.396893
1A2_H21,H21,Plate1_drugs,1,leupeptin,treated,0.03125,0.625,1A2,8,21,890,1350.5,1.220261913,1.519459591,11304740.5,9349.103244,2279.371963,41.46696848,11279720.5,9335.655571,5356723.5,9654.603286,561,39.56127451,15,11279720.5,9335.655571
1A2_H22,H22,Plate1_drugs,1,leupeptin,treated,0.015625,0.3125,1A2,8,22,898,1348,1.222319813,1.480785216,11732673.5,9731.388156,2349.941791,41.42857311,11771046,9726.181783,5535431.5,10185.12357,551,44.08881579,14,11771046,9726.181783
1A2_H23,H23,Plate1_drugs,1,BTB06584,treated,1,20,1A2,8,23,777,1411,1.224183994,1.542225628,12160646,9219.795305,2334.891266,42.38562253,12086472,9214.623961,5915085,9648.007471,617,42.8,16,12086472,9214.623961
1A2_I02,I02,Plate1_drugs,1,BTB06584,treated,0.5,10,1A2,9,2,817,1329,1.212358928,1.495368284,11553831,9429.23228,2355.377721,41.13557287,11560304,9416.538244,5634780,9868.458034,582,43.78571429,15,11560304,9416.538244
1A2_I03,I03,Plate1_drugs,1,BTB06584,treated,0.25,5,1A2,9,3,799,1321,1.216998088,1.488378153,11771966,9622.932482,2352.388261,41.01157689,11801349,9620.165652,5423841,10030.15171,544,48.33333333,13,11801349,9620.165652
1A2_I04,I04,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,9,4,842,1323,1.242732325,1.589309629,12069385,9605.593983,2382.666896,41.042611,12027986,9623.005826,5498840,10082.01995,554,45.27884615,14,12027986,9623.005826
1A2_I05,I05,Plate1_drugs,1,BTB06584,treated,0.125,2.5,1A2,9,5,893,1329,1.212842401,1.496891452,11826450,9676.736351,2411.923173,41.13557287,11865760,9686.931753,5538838,10264.58804,541,42.16666667,14,11865760,9686.931753
1A2_I06,I06,Plate1_drugs,1,BTB06584,treated,0.0625,1.25,1A2,9,6,976,1354,1.209557439,1.460000253,11552310.5,9257.610489,2251.02291,41.52067369,11593558,9293.091783,5268065,9814.478145,545,43.15340909,14,11593558,9293.091783
1A2_I07,I07,Plate1_drugs,1,BTB06584,treated,0.03125,0.625,1A2,9,7,914,1336,1.205431986,1.467152211,11269464.5,9499.472742,2289.888482,41.24376066,11259063,9470.275784,5412536.5,9949.008695,554,47.48333333,13.5,11259063,9470.275784
1A2_I08,I08,Plate1_drugs,1,BTB06584,treated,0.015625,0.3125,1A2,9,8,906,1318,1.220726293,1.517633546,10785823.5,9018.495648,2220.885319,40.96498163,10844186.5,9047.255957,5146007.5,9529.738011,548,43.78974359,14,10844186.5,9047.255957
1A2_I09,I09,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,9,9,755,1243,1.25081435,1.607996661,10690103,9589.875673,2479.259774,39.78236738,10713522,9574.526742,5129325,10342.50396,505,45.66666667,12,10713522,9574.526742
1A2_I10,I10,Plate1_drugs,1,CK-636,treated,1,20,1A2,9,10,730,1307.5,1.217405516,1.499038323,11071628,9112.345989,2329.458005,40.80146055,11058221.5,9121.873793,5408533.5,9655.649736,558,47.68333333,13,11058221.5,9121.873793
1A2_I11,I11,Plate1_drugs,1,CK-636,treated,0.5,10,1A2,9,11,794,1382.5,1.21977297,1.50267856,12397054,9521.290646,2315.163033,41.95537645,12367164.5,9532.951655,5506140,9946.399211,552,43.49649123,15,12367164.5,9532.951655
1A2_I12,I12,Plate1_drugs,1,CK-636,treated,0.25,5,1A2,9,12,786,1425.5,1.217936775,1.506129736,12449260.5,9373.231255,2332.936858,42.60285102,12475972,9381.181622,5755719,9880.4774,585.5,41.25396825,15,12475972,9381.181622
1A2_I13,I13,Plate1_drugs,1,CK-636,treated,0.125,2.5,1A2,9,13,846,1355,1.222691047,1.520343124,11448457.5,9359.35547,2304.310358,41.53600346,11503821.5,9368.855202,5419959,9855.859743,562.5,42.72727273,15,11503821.5,9368.855202
1A2_I14,I14,Plate1_drugs,1,CK-636,treated,0.0625,1.25,1A2,9,14,833,1378,1.222280659,1.518145754,11894766,9266.262663,2273.307048,41.88703967,11901436,9277.339552,5495754,9747.62069,569,44.61538462,14,11901436,9277.339552
1A2_I15,I15,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,9,15,807,1324,1.242060933,1.564317001,11484628,9404.631175,2346.91927,41.05811926,11472904,9413.629972,5611565,9970.76875,560,44.6,14,11472904,9413.629972
1A2_I16,I16,Plate1_drugs,1,CK-636,treated,0.03125,0.625,1A2,9,16,776,1360,1.226582815,1.555298165,12756958.5,9641.567677,2386.426131,41.61256758,12798461,9660.37018,5768263.5,10202.78818,576.5,47.24786325,14,12798461,9660.37018
1A2_I17,I17,Plate1_drugs,1,CK-636,treated,0.015625,0.3125,1A2,9,17,884,1358,1.214161558,1.491270365,11880636,9359.875998,2320.095856,41.58194758,11933192,9388.768474,5369082.5,9968.250428,545,43.48947368,14,11933192,9388.768474
1A2_I18,I18,Plate1_drugs,1,eliglustat,treated,1,20,1A2,9,18,849,1308,1.220667489,1.532686955,11889423,10000.11135,2439.221914,40.80927988,11889102,10022.09742,5675749,10510.21321,544,49.71428571,12,11889102,10022.09742
1A2_I19,I19,Plate1_drugs,1,eliglustat,treated,0.5,10,1A2,9,19,954,1259,1.214525424,1.514190487,10741108,9443.959464,2340.520696,40.03758967,10732992.5,9475.101322,5299201.5,10014.30367,533.5,47.4,13,10732992.5,9475.101322
1A2_I20,I20,Plate1_drugs,1,eliglustat,treated,0.25,5,1A2,9,20,892,1301,1.218926267,1.501962318,11367497.5,9639.989819,2416.762162,40.69993425,11395881,9669.646845,5334271,10233.51043,524,45.55050505,13,11395881,9669.646845
1A2_I21,I21,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,9,21,902,1297,1.244602877,1.56275877,11264953.5,9504.713139,2386.942697,40.63731893,11275894.5,9502.953285,5128743.5,10037.37592,515,42.40681818,14,11275894.5,9502.953285
1A2_I22,I22,Plate1_drugs,1,eliglustat,treated,0.125,2.5,1A2,9,22,865,1346,1.221330342,1.494699845,11585637,9415.049213,2296.218718,41.39783119,11597890,9403.046358,5382600,9782.276657,557,41,15,11597890,9403.046358
1A2_I23,I23,Plate1_drugs,1,eliglustat,treated,0.0625,1.25,1A2,9,23,833,1410,1.213926379,1.495461301,12118379,9102.338886,2234.731874,42.37060016,12079849,9074.661157,5570022,9453.72997,589,39.58823529,16,12079849,9074.661157
1A2_J02,J02,Plate1_drugs,1,eliglustat,treated,0.03125,0.625,1A2,10,2,779,1412,1.215479743,1.474762814,11795725,8886.282443,2219.596118,42.40063958,11766252,8824.730115,5503297,9344.228407,588,38.58333333,17,11766252,8824.730115
1A2_J03,J03,Plate1_drugs,1,eliglustat,treated,0.015625,0.3125,1A2,10,3,806,1415,1.225937021,1.506836505,11509488.5,9148.754413,2203.672643,42.44565886,11435846.5,9098.992911,5372464,9565.855008,573.5,42.03125,15,11435846.5,9098.992911
1A2_J04,J04,Plate1_drugs,1,dynasore,treated,1,20,1A2,10,4,499,1614,1.20520827,1.517659926,16105676,9616.637143,2431.804317,45.33220296,15971512,9581.780303,6310116,10039.35452,640,44.61111111,16,15971512,9581.780303
1A2_J05,J05,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,10,5,818,1353.5,1.237860662,1.550630128,11519774,9128.69059,2262.208784,41.51300031,11473760,9089.27275,5330363.5,9623.596325,541.5,43.08333333,14,11473760,9089.27275
1A2_J06,J06,Plate1_drugs,1,dynasore,treated,0.5,10,1A2,10,6,687,1505,1.211512556,1.503895191,12565884,8830.105954,2201.478836,43.77471319,12521662,8793.860026,5534154,9237.465222,599,39.29411765,17,12521662,8793.860026
1A2_J07,J07,Plate1_drugs,1,dynasore,treated,0.25,5,1A2,10,7,762,1442.5,1.206279604,1.481300044,12939074.5,9288.89237,2220.423308,42.85612613,12937973.5,9269.442746,5900651,9697.893722,613.5,46.64423077,15,12937973.5,9269.442746
1A2_J08,J08,Plate1_drugs,1,dynasore,treated,0.125,2.5,1A2,10,8,817,1408,1.214095516,1.49596182,11669109,8998.46,2221.236491,42.34053943,11667986,8965.176585,5293782,9544.89418,558,43.125,15,11667986,8965.176585
1A2_J09,J09,Plate1_drugs,1,dynasore,treated,0.0625,1.25,1A2,10,9,753,1428,1.205686269,1.486755518,11377277,8643.469353,2125.537091,42.64019313,11338669,8622.157443,5331553,9084.800319,594,42.23076923,16,11338669,8622.157443
1A2_J10,J10,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,10,10,862,1349.5,1.228081426,1.534518689,11234571,9004.197976,2316.346603,41.45161887,11185731,8964.890234,5354005.5,9633.601144,556.5,42.88095238,15,11185731,8964.890234
1A2_J11,J11,Plate1_drugs,1,dynasore,treated,0.03125,0.625,1A2,10,11,929,1423,1.22007311,1.51728279,12083489,9038.178515,2239.221629,42.56547747,12073417,9006.005333,5454460,9445.538829,577,43.16666667,15,12073417,9006.005333
1A2_J12,J12,Plate1_drugs,1,dynasore,treated,0.015625,0.3125,1A2,10,12,824,1368.5,1.21913878,1.506803288,12019645.5,9479.675061,2365.878647,41.74240361,11992901,9473.167032,5643861.5,9959.794842,566,42.1,14,11992901,9473.167032
1A2_J13,J13,Plate1_drugs,1,LTX-315,treated,1,20,1A2,10,13,34,756,1.196154521,1.496728129,9291903.5,12266.45462,3328.768775,31.02529089,9339667,12381.83178,4463774.5,13554.20809,332,193.75,1.5,9339667,12381.83178
1A2_J14,J14,Plate1_drugs,1,LTX-315,treated,0.5,10,1A2,10,14,108,1466,1.202709425,1.426221306,16311664.5,12200.49805,3117.582685,43.20376949,16310170,12166.85896,6242070.5,12430.21326,491.5,77.59090909,8,16310170,12166.85896
1A2_J15,J15,Plate1_drugs,1,LTX-315,treated,0.25,5,1A2,10,15,554,1477.5,1.198189851,1.444520437,15856503.5,10932.18936,2797.628966,43.37291875,15715464,10900.4173,6323195.5,11339.03094,566,46.44166667,13.5,15715464,10900.4173
1A2_J16,J16,Plate1_drugs,1,DMSO,control,NULL,NULL,1A2,10,16,747,1293,1.231758851,1.550152796,11503141,9803.778714,2448.911303,40.57460698,11569715,9811.424307,5490201,10311.39406,539,49.65217391,13,11569715,9811.424307
1A2_J17,J17,Plate1_drugs,1,LTX-315,treated,0.125,2.5,1A2,10,17,755,1450,1.19900387,1.445632951,14453587,10277.4477,2577.379407,42.96739857,14541590,10286.69967,6104872,10807.98427,571,48,13,14541590,10286.69967
1A2_J18,J18,Plate1_drugs,1,LTX-315,treated,0.0625,1.25,1A2,10,18,899,1406,1.210752909,1.474853996,12712264,9843.1686,2449.950223,42.31045734,12769626,9865.05748,5675672,10474.82937,555,42.25,14,12769626,9865.05748
1A2_J19,J19,Plate1_drugs,1,LTX-315,treated,0.03125,0.625,1A2,10,19,858,1378.5,1.222290134,1.503446108,12146278,9656.32605,2321.060653,41.89463754,12171462.5,9662.284548,5670460,10058.66799,562,42.65769231,15,12171462.5,9662.284548
1A2_J20,J20,Plate1_drugs,1,LTX-315,treated,0.015625,0.3125,1A2,10,20,793,1440,1.218600634,1.495197088,13660663,9588.632861,2411.62724,42.81897879,13669007,9615.946113,5868812,10150.25412,575,42.91666667,15,13669007,9615.946113
1A2_J21,J21,Plate1_drugs,1,rolipram,treated,1,20,1A2,10,21,786,1357,1.240299871,1.570475671,12478713,9979.805848,2478.956322,41.56664321,12525060.5,9991.54425,5633170,10404.60423,539,45.925,13,12525060.5,9991.54425
